fid,cngdegrees,x,y
"0",1.93497409999976,-140.2544478331,60.0699502846
"0",1.93524359499976,-140.2546046896,60.0701585201
"0",1.93551308999976,-140.2548410094,60.0702878373
"0",1.93578258499976,-140.2550902629,60.0703891632
"0",1.93605207999976,-140.2553491805,60.0704627778
"0",1.93632157499976,-140.2556117157,60.0705235681
"0",1.93659106999976,-140.2558743044,60.0705841828
"0",1.93686056499976,-140.2561375087,60.0706420651
"0",1.93713005999976,-140.2564006328,60.0707003086
"0",1.93739955499976,-140.2566636889,60.0707587658
"0",1.93766904999976,-140.2569284538,60.0708090361
"0",1.93793854499976,-140.2571966803,60.0708329866
"0",1.93820803999976,-140.2574642814,60.0708645249
"0",1.93847753499976,-140.2577286626,60.0709154967
"0",1.93874702999976,-140.2579908180,60.0709779078
"0",1.93901652499976,-140.2580967578,60.0710715967
"0",1.93928601999976,-140.2578275810,60.0710587433
"0",1.93955551499976,-140.2575587644,60.0710400278
"0",1.93982500999976,-140.2572894388,60.0710304748
"0",1.94009450499976,-140.2570201330,60.0710212898
"0",1.94036399999976,-140.2567507102,60.0710150547
"0",1.94063349499976,-140.2564813307,60.0710075984
"0",1.94090298999976,-140.2562121444,60.0709947024
"0",1.94117248499976,-140.2559428651,60.0709839992
"0",1.94144197999976,-140.2556743837,60.0710044828
"0",1.94171147499976,-140.2554343089,60.0711052667
"0",1.94198096999976,-140.2554864300,60.0713168632
"0",1.94225046499976,-140.2557444803,60.0713770440
"0",1.94251995999976,-140.2560105196,60.0713343036
"0",1.94278945499976,-140.2562793738,60.0713251495
"0",1.94305894999976,-140.2565485155,60.0713365334
"0",1.94332844499976,-140.2568174548,60.0713195356
"0",1.94359793999976,-140.2570861134,60.0713237289
"0",1.94386743499976,-140.2573506422,60.0713722294
"0",1.94413692999976,-140.2576100623,60.0714452047
"0",1.94440642499976,-140.2578676184,60.0715245296
"0",1.94467591999976,-140.2581160980,60.0716272795
"0",1.94494541499976,-140.2583740141,60.0717048939
"0",1.94521490999976,-140.2586201965,60.0718127545
"0",1.94548440499976,-140.2588705430,60.0719021435
"0",1.94575389999976,-140.2591319541,60.0718757198
"0",1.94602339499976,-140.2593022189,60.0716679659
"0",1.94629288999976,-140.2595405681,60.0715476666
"0",1.94656238499976,-140.2598007460,60.0715935647
"0",1.94683187999976,-140.2600261009,60.0717382581
"0",1.94710137499976,-140.2601684862,60.0719668099
"0",1.94737086999976,-140.2603799908,60.0721232062
"0",1.94764036499976,-140.2606334389,60.0722143397
"0",1.94790985999976,-140.2608927764,60.0722873476
"0",1.94817935499976,-140.2611570992,60.0723372399
"0",1.94844884999976,-140.2614254089,60.0723585122
"0",1.94871834499976,-140.2616943757,60.0723460799
"0",1.94898783999976,-140.2619626680,60.0723670274
"0",1.94925733499976,-140.2622265815,60.0724215862
"0",1.94952682999976,-140.2624894634,60.0724808093
"0",1.94979632499976,-140.2627530938,60.0725364281
"0",1.95006581999976,-140.2630161824,60.0725948399
"0",1.95033531499976,-140.2632813905,60.0726425289
"0",1.95060480999976,-140.2635450191,60.0726980755
"0",1.95087430499976,-140.2638098335,60.0727471896
"0",1.95114379999976,-140.2640770103,60.0727818256
"0",1.95141329499976,-140.2643453914,60.0728059323
"0",1.95168278999976,-140.2646135690,60.0727953666
"0",1.95195228499976,-140.2648355355,60.0726631389
"0",1.95222177999976,-140.2649453674,60.0724224668
"0",1.95249127499976,-140.2647803884,60.0722447131
"0",1.95276076999976,-140.2645189208,60.0721799941
"0",1.95303026499976,-140.2642544683,60.0721292544
"0",1.95329975999976,-140.2640335516,60.0719939789
"0",1.95356925499976,-140.2637987749,60.0718755148
"0",1.95383874999976,-140.2635312648,60.0718588868
"0",1.95410824499976,-140.2632673337,60.0719090306
"0",1.95437773999976,-140.2630028428,60.0718792245
"0",1.95464723499976,-140.2627550088,60.0717812953
"0",1.95491672999976,-140.2624907956,60.0718125369
"0",1.95518622499976,-140.2622256100,60.0718496819
"0",1.95545571999976,-140.2619571008,60.0718332942
"0",1.95572521499976,-140.2617030097,60.0717499285
"0",1.95599470999976,-140.2615175520,60.0715667167
"0",1.95626420499976,-140.2612937908,60.0714173276
"0",1.95653369999976,-140.2610394824,60.0713321419
"0",1.95680319499976,-140.2607804771,60.0712577548
"0",1.95707268999976,-140.2605237000,60.0711759772
"0",1.95734218499976,-140.2602658977,60.0710974910
"0",1.95761167999976,-140.2600123915,60.0710069141
"0",1.95788117499976,-140.2598985123,60.0708615098
"0",1.95815066999976,-140.2601648466,60.0708920017
"0",1.95842016499976,-140.2604302289,60.0709387610
"0",1.95868965999976,-140.2606975501,60.0709686005
"0",1.95895915499976,-140.2609632081,60.0710139148
"0",1.95922864999976,-140.2612254102,60.0710741989
"0",1.95949814499976,-140.2614929740,60.0711059858
"0",1.95976763999976,-140.2617560684,60.0711590363
"0",1.96003713499976,-140.2619810982,60.0713030499
"0",1.96030662999976,-140.2622342562,60.0713927533
"0",1.96057612499976,-140.2624944513,60.0714627140
"0",1.96084561999976,-140.2627523928,60.0715385186
"0",1.96111511499976,-140.2630195321,60.0715626616
"0",1.96138460999976,-140.2632876001,60.0715378952
"0",1.96165410499976,-140.2635566968,60.0715250533
"0",1.96192359999976,-140.2638233722,60.0715629442
"0",1.96219309499976,-140.2640831608,60.0716318768
"0",1.96246258999976,-140.2643211623,60.0717577043
"0",1.96273208499976,-140.2645480974,60.0718966306
"0",1.96300157999976,-140.2648132403,60.0719227060
"0",1.96327107499976,-140.2650799056,60.0718851751
"0",1.96354056999976,-140.2652999368,60.0717381230
"0",1.96381006499976,-140.2655442355,60.0717407384
"0",1.96407955999976,-140.2658038437,60.0718130651
"0",1.96434905499976,-140.2660634519,60.0718853918
"0",1.96461854999976,-140.2663230687,60.0719576875
"0",1.96488804499976,-140.2665826990,60.0720299345
"0",1.96515753999976,-140.2668423294,60.0721021815
"0",1.96542703499976,-140.2671019598,60.0721744286
"0",1.96569652999976,-140.2673615901,60.0722466756
"0",1.96596602499976,-140.2676212205,60.0723189226
"0",1.96623551999975,-140.2678808509,60.0723911696
"0",1.96650501499975,-140.2681404812,60.0724634166
"0",1.96677450999975,-140.2683094094,60.0726543459
"0",1.96704400499975,-140.2680998601,60.0727071404
"0",1.96731349999975,-140.2682210423,60.0728857265
"0",1.96758299499975,-140.2684679099,60.0729938168
"0",1.96785248999975,-140.2687112212,60.0731096165
"0",1.96812198499975,-140.2689537496,60.0732269524
"0",1.96839147999975,-140.2692012628,60.0733334798
"0",1.96866097499975,-140.2694501873,60.0734367299
"0",1.96893046999975,-140.2696896157,60.0735580536
"0",1.96919996499975,-140.2698659595,60.0737597764
"0",1.96946945999975,-140.2701081250,60.0738710703
"0",1.96973895499975,-140.2703694015,60.0739370316
"0",1.97000844999975,-140.2705451414,60.0740786753
"0",1.97027794499975,-140.2706039147,60.0742917883
"0",1.97054743999975,-140.2708632842,60.0743644943
"0",1.97081693499975,-140.2711249786,60.0744286818
"0",1.97108642999975,-140.2713677706,60.0745372259
"0",1.97135592499975,-140.2713286833,60.0747908270
"0",1.97162541999975,-140.2715537686,60.0749055203
"0",1.97189491499975,-140.2718142486,60.0749746365
"0",1.97216440999975,-140.2720775045,60.0750196158
"0",1.97243390499975,-140.2719900698,60.0748533475
"0",1.97270339999975,-140.2717912514,60.0746778318
"0",1.97297289499975,-140.2719459421,60.0745473131
"0",1.97324238999975,-140.2722117981,60.0745905548
"0",1.97351188499975,-140.2724747515,60.0746492232
"0",1.97378137999975,-140.2727016627,60.0747652125
"0",1.97405087499975,-140.2728919014,60.0748958015
"0",1.97432036999975,-140.2731613455,60.0748948773
"0",1.97458986499975,-140.2734265170,60.0749380645
"0",1.97485935999975,-140.2736792474,60.0750313672
"0",1.97512885499975,-140.2739310089,60.0751274683
"0",1.97539834999975,-140.2741810627,60.0752279704
"0",1.97566784499975,-140.2744184391,60.0753517252
"0",1.97593733999975,-140.2746088996,60.0755378375
"0",1.97620683499975,-140.2747841391,60.0757250295
"0",1.97647632999975,-140.2750308265,60.0758327880
"0",1.97674582499975,-140.2752814036,60.0759318761
"0",1.97701531999975,-140.2755277332,60.0760411243
"0",1.97728481499975,-140.2757793497,60.0761368734
"0",1.97755430999975,-140.2760410303,60.0761989560
"0",1.97782380499975,-140.2763089861,60.0761963671
"0",1.97809329999975,-140.2765782650,60.0762004898
"0",1.97836279499975,-140.2768460619,60.0762280689
"0",1.97863228999975,-140.2771092562,60.0762847991
"0",1.97890178499975,-140.2773016206,60.0764453883
"0",1.97917127999975,-140.2775653626,60.0764976739
"0",1.97944077499975,-140.2778305633,60.0765447475
"0",1.97971026999975,-140.2780889220,60.0766202656
"0",1.97997976499975,-140.2783387713,60.0767212750
"0",1.98024925999975,-140.2785822611,60.0768364200
"0",1.98051875499975,-140.2788267879,60.0769490214
"0",1.98078824999975,-140.2790789799,60.0770440304
"0",1.98105774499975,-140.2793317999,60.0771372988
"0",1.98132723999975,-140.2795872198,60.0772231062
"0",1.98159673499975,-140.2798457509,60.0772991564
"0",1.98186622999975,-140.2801090404,60.0773521932
"0",1.98213572499975,-140.2803770916,60.0773800517
"0",1.98240521999975,-140.2805566885,60.0774968287
"0",1.98267471499975,-140.2803203746,60.0776004824
"0",1.98294420999975,-140.2800594963,60.0776675550
"0",1.98321370499975,-140.2798047401,60.0777553034
"0",1.98348319999975,-140.2795396872,60.0777335709
"0",1.98375269499975,-140.2792907961,60.0776335368
"0",1.98402218999975,-140.2790391397,60.0776736268
"0",1.98429168499975,-140.2789422601,60.0779125040
"0",1.98456117999975,-140.2787216229,60.0780422754
"0",1.98483067499975,-140.2785558260,60.0782321216
"0",1.98510016999975,-140.2786725703,60.0784639897
"0",1.98536966499975,-140.2788913336,60.0786148483
"0",1.98563915999975,-140.2791503716,60.0786867680
"0",1.98590865499975,-140.2794163029,60.0787298869
"0",1.98617814999975,-140.2796850331,60.0787474754
"0",1.98644764499975,-140.2799530093,60.0787233067
"0",1.98671713999975,-140.2802177595,60.0786729593
"0",1.98698663499975,-140.2804842120,60.0786361999
"0",1.98725612999975,-140.2807535080,60.0786446883
"0",1.98752562499975,-140.2810215596,60.0786725439
"0",1.98779511999975,-140.2812297552,60.0788117837
"0",1.98806461499975,-140.2811943903,60.0790675266
"0",1.98833410999975,-140.2812010611,60.0793076971
"0",1.98860360499975,-140.2814399806,60.0794193096
"0",1.98887309999975,-140.2817045510,60.0794651446
"0",1.98914259499975,-140.2819714400,60.0795019812
"0",1.98941208999975,-140.2822368602,60.0795486679
"0",1.98968158499975,-140.2824978215,60.0796123330
"0",1.98995107999975,-140.2827395698,60.0797288971
"0",1.99022057499975,-140.2829515333,60.0798932173
"0",1.99049006999975,-140.2831854451,60.0800269286
"0",1.99075956499975,-140.2833893999,60.0801948977
"0",1.99102905999975,-140.2835561960,60.0803868454
"0",1.99129855499975,-140.2838162837,60.0803614084
"0",1.99156804999975,-140.2840384202,60.0802163032
"0",1.99183754499975,-140.2842932677,60.0801535029
"0",1.99210703999975,-140.2845377483,60.0800830342
"0",1.99237653499975,-140.2845990834,60.0798213094
"0",1.99264602999975,-140.2845351796,60.0795618593
"0",1.99291552499975,-140.2844589055,60.0793033834
"0",1.99318501999975,-140.2843437442,60.0790622001
"0",1.99345451499975,-140.2842150278,60.0788257524
"0",1.99372400999975,-140.2841594220,60.0785639204
"0",1.99399350499975,-140.2841733040,60.0782983146
"0",1.99426299999975,-140.2843238973,60.0780887877
"0",1.99453249499975,-140.2845843015,60.0780324771
"0",1.99480198999975,-140.2848524483,60.0780357829
"0",1.99507148499975,-140.2851206944,60.0780614880
"0",1.99534097999975,-140.2853873595,60.0780993571
"0",1.99561047499975,-140.2856504221,60.0781561047
"0",1.99587996999975,-140.2859095197,60.0782302299
"0",1.99614946499975,-140.2861664872,60.0783106482
"0",1.99641895999975,-140.2864225206,60.0783933319
"0",1.99668845499975,-140.2866857168,60.0784506006
"0",1.99695794999975,-140.2869524672,60.0784839388
"0",1.99722744499975,-140.2872205089,60.0784656636
"0",1.99749693999975,-140.2874737003,60.0783749744
"0",1.99776643499975,-140.2876960327,60.0782260368
"0",1.99803592999975,-140.2878920283,60.0780421315
"0",1.99830542499975,-140.2879748192,60.0777918286
"0",1.99857491999975,-140.2878813472,60.0775488517
"0",1.99884441499975,-140.2879506841,60.0773085706
"0",1.99911390999975,-140.2881918829,60.0772189948
"0",1.99938340499975,-140.2884610519,60.0772277338
"0",1.99965289999975,-140.2887298963,60.0772462954
"0",1.99992239499975,-140.2889983707,60.0772697270
"0",2.00019188999975,-140.2892672277,60.0772876051
"0",2.00046138499975,-140.2895363045,60.0773025627
"0",2.00073087999975,-140.2898042742,60.0772985217
"0",2.00100037499975,-140.2899413433,60.0771212392
"0",2.00126986999975,-140.2897352395,60.0769932772
"0",2.00153936499975,-140.2894679529,60.0769596520
"0",2.00180885999975,-140.2892001142,60.0769298188
"0",2.00207835499975,-140.2889322756,60.0768999856
"0",2.00234784999975,-140.2886648506,60.0768672133
"0",2.00261734499975,-140.2883991810,60.0768219668
"0",2.00288683999975,-140.2881317645,60.0768312275
"0",2.00315633499975,-140.2878832149,60.0769332383
"0",2.00342582999975,-140.2876250120,60.0769846549
"0",2.00369532499975,-140.2873611804,60.0769300136
"0",2.00396481999975,-140.2870952093,60.0769205930
"0",2.00423431499975,-140.2868465250,60.0770214558
"0",2.00450380999975,-140.2865950410,60.0771176660
"0",2.00477330499975,-140.2863416848,60.0772082487
"0",2.00504279999975,-140.2860883780,60.0772896261
"0",2.00531229499975,-140.2858211845,60.0772675118
"0",2.00558178999975,-140.2855665249,60.0771813501
"0",2.00585128499975,-140.2853081437,60.0771052776
"0",2.00612077999975,-140.2850494578,60.0770298920
"0",2.00639027499975,-140.2847944994,60.0769427396
"0",2.00665976999975,-140.2845513478,60.0768288014
"0",2.00692926499975,-140.2843120450,60.0767052586
"0",2.00719875999975,-140.2840593745,60.0766126211
"0",2.00746825499975,-140.2838033478,60.0765287970
"0",2.00773774999975,-140.2835391857,60.0764823548
"0",2.00800724499975,-140.2832707499,60.0764992536
"0",2.00827673999975,-140.2830027860,60.0764935319
"0",2.00854623499975,-140.2827627562,60.0763824705
"0",2.00881572999975,-140.2825344388,60.0762397748
"0",2.00908522499975,-140.2822808732,60.0761504519
"0",2.00935471999975,-140.2820313042,60.0760511728
"0",2.00962421499975,-140.2819850715,60.0757880305
"0",2.00989370999975,-140.2820461563,60.0755293279
"0",2.01016320499975,-140.2822156309,60.0753215975
"0",2.01043269999975,-140.2822216049,60.0750945325
"0",2.01070219499975,-140.2823219268,60.0750314402
"0",2.01097168999975,-140.2825907260,60.0750120867
"0",2.01124118499975,-140.2828595252,60.0749927333
"0",2.01151067999975,-140.2831209525,60.0750493510
"0",2.01178017499975,-140.2833810161,60.0751200225
"0",2.01204966999975,-140.2836410984,60.0751906253
"0",2.01231916499975,-140.2839015845,60.0752596508
"0",2.01258865999975,-140.2841648844,60.0753158699
"0",2.01285815499975,-140.2844053786,60.0752663334
"0",2.01312764999975,-140.2846593603,60.0752259674
"0",2.01339714499975,-140.2849041885,60.0753384420
"0",2.01366663999975,-140.2851508371,60.0754470059
"0",2.01393613499975,-140.2853945578,60.0755620062
"0",2.01420562999975,-140.2856514154,60.0756428670
"0",2.01447512499975,-140.2859059352,60.0757314516
"0",2.01474461999975,-140.2861604550,60.0758200362
"0",2.01501411499975,-140.2864183441,60.0758973302
"0",2.01528360999975,-140.2866834308,60.0759384564
"0",2.01555310499975,-140.2869501171,60.0759100619
"0",2.01582259999975,-140.2871952171,60.0758197823
"0",2.01609209499975,-140.2870519769,60.0756572023
"0",2.01636158999975,-140.2869664659,60.0755399894
"0",2.01663108499975,-140.2872349320,60.0755635163
"0",2.01690057999975,-140.2875033981,60.0755870432
"0",2.01717007499975,-140.2877718642,60.0756105701
"0",2.01743956999975,-140.2880403303,60.0756340970
"0",2.01770906499975,-140.2883087964,60.0756576238
"0",2.01797855999975,-140.2885772625,60.0756811507
"0",2.01824805499975,-140.2888457285,60.0757046776
"0",2.01851754999975,-140.2891139978,60.0757302608
"0",2.01878704499975,-140.2892864191,60.0758479117
"0",2.01905653999975,-140.2895548705,60.0758467942
"0",2.01932603499975,-140.2898227912,60.0758523963
"0",2.01959552999975,-140.2900830912,60.0759205728
"0",2.01986502499975,-140.2903373122,60.0760098402
"0",2.02013451999975,-140.2905958889,60.0760851047
"0",2.02040401499975,-140.2908555209,60.0761573043
"0",2.02067350999975,-140.2911143966,60.0762322107
"0",2.02094300499975,-140.2913732729,60.0763071148
"0",2.02121249999975,-140.2916279852,60.0763949066
"0",2.02148199499975,-140.2918910487,60.0764406738
"0",2.02175148999975,-140.2921157983,60.0763576434
"0",2.02202098499975,-140.2919182923,60.0762139656
"0",2.02229047999975,-140.2916586354,60.0761424184
"0",2.02255997499975,-140.2913955314,60.0760840763
"0",2.02282946999975,-140.2913693795,60.0760592082
"0",2.02309896499975,-140.2916362209,60.0760969339
"0",2.02336845999975,-140.2919030623,60.0761346595
"0",2.02363795499974,-140.2921705909,60.0761670914
"0",2.02390744999974,-140.2924382197,60.0761987520
"0",2.02417694499974,-140.2927058485,60.0762304126
"0",2.02444643999974,-140.2929375461,60.0762853824
"0",2.02471593499974,-140.2928735379,60.0765444060
"0",2.02498542999974,-140.2929549068,60.0767959292
"0",2.02525492499974,-140.2931415107,60.0769763096
"0",2.02552441999974,-140.2933896274,60.0770785900
"0",2.02579391499974,-140.2936462749,60.0771608067
"0",2.02606340999974,-140.2939029225,60.0772430234
"0",2.02633290499974,-140.2941594684,60.0773255495
"0",2.02660239999974,-140.2944148464,60.0774116287
"0",2.02687189499974,-140.2946500548,60.0775425886
"0",2.02714138999974,-140.2948773294,60.0776863984
"0",2.02741088499974,-140.2950586082,60.0778857275
"0",2.02768037999974,-140.2952957580,60.0780022596
"0",2.02794987499974,-140.2955619971,60.0780439999
"0",2.02821936999974,-140.2958152360,60.0779828683
"0",2.02848886499974,-140.2960321055,60.0778238781
"0",2.02875835999974,-140.2962961256,60.0778036338
"0",2.02902785499974,-140.2965641803,60.0778314582
"0",2.02929734999974,-140.2968284459,60.0778819481
"0",2.02956684499974,-140.2970897336,60.0779477791
"0",2.02983633999974,-140.2973567396,60.0779685240
"0",2.03010583499974,-140.2976244369,60.0779395569
"0",2.03037532999974,-140.2978935631,60.0779501021
"0",2.03064482499974,-140.2981600323,60.0779886248
"0",2.03091431999974,-140.2984157988,60.0780701761
"0",2.03118381499974,-140.2986482438,60.0782055425
"0",2.03145330999974,-140.2988980362,60.0783043462
"0",2.03172280499974,-140.2991607489,60.0783643178
"0",2.03199229999974,-140.2994284196,60.0783773474
"0",2.03226179499974,-140.2996943296,60.0783388378
"0",2.03253128999974,-140.2999423195,60.0782981561
"0",2.03280078499974,-140.3002084639,60.0783264250
"0",2.03307027999974,-140.3004698245,60.0783921379
"0",2.03333977499974,-140.3007311851,60.0784578508
"0",2.03360926999974,-140.3009925458,60.0785235637
"0",2.03387876499974,-140.3012539064,60.0785892766
"0",2.03414825999974,-140.3015152670,60.0786549895
"0",2.03441775499974,-140.3017766276,60.0787207024
"0",2.03468724999974,-140.3020379882,60.0787864152
"0",2.03495674499974,-140.3022993488,60.0788521281
"0",2.03522623999974,-140.3025607095,60.0789178410
"0",2.03549573499974,-140.3028220701,60.0789835539
"0",2.03576522999974,-140.3030828199,60.0790515982
"0",2.03603472499974,-140.3033428284,60.0791224724
"0",2.03630421999974,-140.3036028368,60.0791933466
"0",2.03657371499974,-140.3038628453,60.0792642209
"0",2.03684320999974,-140.3041228538,60.0793350951
"0",2.03711270499974,-140.3043828622,60.0794059693
"0",2.03738219999974,-140.3046428707,60.0794768436
"0",2.03765169499974,-140.3049028791,60.0795477178
"0",2.03792118999974,-140.3051628876,60.0796185920
"0",2.03819068499974,-140.3054228960,60.0796894662
"0",2.03846017999974,-140.3056829045,60.0797603405
"0",2.03872967499974,-140.3059429130,60.0798312147
"0",2.03899916999974,-140.3062029214,60.0799020889
"0",2.03926866499974,-140.3064439690,60.0800059944
"0",2.03953815999974,-140.3066417501,60.0801890230
"0",2.03980765499974,-140.3068378315,60.0803726283
"0",2.04007714999974,-140.3069105899,60.0805623075
"0",2.04034664499974,-140.3067626379,60.0807875579
"0",2.04061613999974,-140.3065710324,60.0808754533
"0",2.04088563499974,-140.3063155596,60.0807898922
"0",2.04115512999974,-140.3060583932,60.0807093338
"0",2.04142462499974,-140.3058000580,60.0806328968
"0",2.04169411999974,-140.3055359505,60.0805812768
"0",2.04196361499974,-140.3052678935,60.0805534737
"0",2.04223310999974,-140.3050005410,60.0805781620
"0",2.04250260499974,-140.3047414474,60.0806500959
"0",2.04277209999974,-140.3045618265,60.0808284039
"0",2.04304159499974,-140.3046743427,60.0810570309
"0",2.04331108999974,-140.3048846228,60.0812240672
"0",2.04358058499974,-140.3051076313,60.0813752615
"0",2.04385007999974,-140.3053323586,60.0815240069
"0",2.04411957499974,-140.3055583719,60.0816706506
"0",2.04438906999974,-140.3057866400,60.0818128888
"0",2.04465856499974,-140.3059589021,60.0820076555
"0",2.04492805999974,-140.3058489044,60.0822318917
"0",2.04519755499974,-140.3056214964,60.0823763744
"0",2.04546704999974,-140.3053945417,60.0825213394
"0",2.04573654499974,-140.3052188711,60.0827183845
"0",2.04600603999974,-140.3051568427,60.0829756964
"0",2.04627553499974,-140.3049073323,60.0830665919
"0",2.04654502999974,-140.3046399900,60.0830984002
"0",2.04681452499974,-140.3043707068,60.0831090809
"0",2.04708401999974,-140.3041503740,60.0832102174
"0",2.04735351499974,-140.3043693397,60.0833454628
"0",2.04762300999974,-140.3046353167,60.0833836539
"0",2.04789250499974,-140.3049043051,60.0833903136
"0",2.04816199999974,-140.3051725049,60.0833656062
"0",2.04843149499974,-140.3054407797,60.0833609561
"0",2.04870098999974,-140.3057075291,60.0833948113
"0",2.04897048499974,-140.3059663128,60.0834668578
"0",2.04923997999974,-140.3062168135,60.0835661617
"0",2.04950947499974,-140.3064601694,60.0836819436
"0",2.04977896999974,-140.3064331662,60.0839057323
"0",2.05004846499974,-140.3062298032,60.0840815508
"0",2.05031795999974,-140.3060129965,60.0842416208
"0",2.05058745499974,-140.3058247862,60.0844301691
"0",2.05085694999974,-140.3056220869,60.0846067166
"0",2.05112644499974,-140.3053822815,60.0847192821
"0",2.05139593999974,-140.3051161886,60.0847619684
"0",2.05166543499974,-140.3048481509,60.0847348672
"0",2.05193492999974,-140.3045818736,60.0846940954
"0",2.05220442499974,-140.3043168421,60.0846456384
"0",2.05247391999974,-140.3040575320,60.0846298938
"0",2.05274341499974,-140.3040864945,60.0848240351
"0",2.05301290999974,-140.3043354254,60.0849234279
"0",2.05328240499974,-140.3045864081,60.0850164422
"0",2.05355189999974,-140.3047505880,60.0852037906
"0",2.05382139499974,-140.3045935744,60.0853916763
"0",2.05409088999974,-140.3043330618,60.0854589821
"0",2.05436038499974,-140.3040940947,60.0855725555
"0",2.05462987999974,-140.3039162856,60.0857750529
"0",2.05489937499974,-140.3037503994,60.0859862098
"0",2.05516886999974,-140.3035212858,60.0861229939
"0",2.05543836499974,-140.3032924833,60.0862629140
"0",2.05570785999974,-140.3031011998,60.0864487164
"0",2.05597735499974,-140.3031762405,60.0866578728
"0",2.05624684999974,-140.3034369901,60.0866992436
"0",2.05651634499974,-140.3037002353,60.0866423963
"0",2.05678583999974,-140.3039506166,60.0865433233
"0",2.05705533499974,-140.3042136228,60.0865132533
"0",2.05732482999974,-140.3044805574,60.0865454279
"0",2.05759432499974,-140.3047432156,60.0866047574
"0",2.05786381999974,-140.3050037716,60.0866735888
"0",2.05813331499974,-140.3052195883,60.0868114400
"0",2.05840280999974,-140.3052718941,60.0870706029
"0",2.05867230499974,-140.3055158805,60.0871790840
"0",2.05894179999974,-140.3057768903,60.0872461767
"0",2.05921129499974,-140.3060379001,60.0873132695
"0",2.05948078999974,-140.3062900750,60.0874047302
"0",2.05975028499974,-140.3065210644,60.0875408485
"0",2.06001977999974,-140.3067808997,60.0875989839
"0",2.06028927499974,-140.3070441044,60.0876544121
"0",2.06055876999974,-140.3071884357,60.0878149409
"0",2.06082826499974,-140.3069823266,60.0879857031
"0",2.06109775999974,-140.3067399238,60.0880961063
"0",2.06136725499974,-140.3064727325,60.0881034467
"0",2.06163674999974,-140.3062046747,60.0880756515
"0",2.06190624499974,-140.3059363807,60.0880504390
"0",2.06217573999974,-140.3056677290,60.0880291350
"0",2.06244523499974,-140.3054065322,60.0880553066
"0",2.06271472999974,-140.3052967249,60.0882849999
"0",2.06298422499974,-140.3053456149,60.0885320640
"0",2.06325371999974,-140.3053454419,60.0887883447
"0",2.06352321499974,-140.3051462590,60.0889423676
"0",2.06379270999974,-140.3048837191,60.0888907894
"0",2.06406220499974,-140.3046318304,60.0887950229
"0",2.06433169999974,-140.3044040707,60.0886598901
"0",2.06460119499974,-140.3042157161,60.0884695868
"0",2.06487068999974,-140.3041253542,60.0882159510
"0",2.06514018499974,-140.3042593006,60.0880072404
"0",2.06540967999974,-140.3042642369,60.0878229173
"0",2.06567917499974,-140.3040412934,60.0876723087
"0",2.06594866999974,-140.3038116780,60.0875312962
"0",2.06621816499974,-140.3035972180,60.0873688942
"0",2.06648765999974,-140.3033753266,60.0872163823
"0",2.06675715499974,-140.3031630696,60.0870508470
"0",2.06702664999974,-140.3029259291,60.0869241569
"0",2.06729614499974,-140.3026705970,60.0868390124
"0",2.06756563999974,-140.3024076783,60.0867808523
"0",2.06783513499974,-140.3021419339,60.0867395442
"0",2.06810462999974,-140.3018858131,60.0867834383
"0",2.06837412499974,-140.3018247274,60.0870420671
"0",2.06864361999974,-140.3016406537,60.0872333521
"0",2.06891311499974,-140.3016641798,60.0874620442
"0",2.06918260999974,-140.3016205597,60.0876938809
"0",2.06945210499974,-140.3013711805,60.0877758852
"0",2.06972159999974,-140.3011040606,60.0877972693
"0",2.06999109499974,-140.3010787764,60.0879731778
"0",2.07026058999974,-140.3013377621,60.0880338364
"0",2.07053008499974,-140.3016055185,60.0880128503
"0",2.07079957999974,-140.3018730438,60.0880068995
"0",2.07106907499974,-140.3021408662,60.0880358029
"0",2.07133856999974,-140.3024063856,60.0880794069
"0",2.07160806499974,-140.3026671481,60.0881474542
"0",2.07187755999974,-140.3028226365,60.0883454688
"0",2.07214705499974,-140.3027006391,60.0885534049
"0",2.07241654999974,-140.3024488524,60.0886432366
"0",2.07268604499974,-140.3025165474,60.0888092806
"0",2.07295553999974,-140.3027680788,60.0889057028
"0",2.07322503499974,-140.3029821512,60.0890520551
"0",2.07349452999974,-140.3030301615,60.0892836636
"0",2.07376402499974,-140.3032982872,60.0893030682
"0",2.07403351999974,-140.3035643302,60.0892643156
"0",2.07430301499974,-140.3038302052,60.0892651202
"0",2.07457250999974,-140.3040470279,60.0894222636
"0",2.07484200499974,-140.3042543262,60.0895929526
"0",2.07511149999974,-140.3044759040,60.0897463502
"0",2.07538099499974,-140.3046974819,60.0898997478
"0",2.07565048999974,-140.3049246902,60.0900380138
"0",2.07591998499974,-140.3051794110,60.0901188221
"0",2.07618947999974,-140.3054464108,60.0901554089
"0",2.07645897499974,-140.3057129703,60.0901948193
"0",2.07672846999974,-140.3059725327,60.0902603523
"0",2.07699796499974,-140.3061750365,60.0904210429
"0",2.07726745999974,-140.3060480017,60.0906175120
"0",2.07753695499974,-140.3062615047,60.0907406730
"0",2.07780644999974,-140.3065247478,60.0907983821
"0",2.07807594499974,-140.3067884011,60.0908541897
"0",2.07834543999974,-140.3070529740,60.0909053709
"0",2.07861493499974,-140.3073063793,60.0909949543
"0",2.07888442999974,-140.3075302310,60.0911429322
"0",2.07915392499974,-140.3077326685,60.0913114902
"0",2.07942341999974,-140.3076108912,60.0914900700
