fid,cngdegrees,x,y
"0",0.46703483500001,-140.5328448716,60.3127955769
"0",0.46730433000001,-140.5325766886,60.3127773263
"0",0.46757382500001,-140.5323148348,60.3127136072
"0",0.46784332000001,-140.5320529809,60.3126498881
"0",0.46811281500001,-140.5317911271,60.3125861690
"0",0.46838231000001,-140.5315292733,60.3125224499
"0",0.46865180500001,-140.5312674194,60.3124587308
"0",0.46892130000001,-140.5309985278,60.3124588551
"0",0.46919079500001,-140.5307290820,60.3124640062
"0",0.46946029000001,-140.5304596362,60.3124691573
"0",0.46972978500001,-140.5302047800,60.3125418342
"0",0.46999928000001,-140.5299572417,60.3126483817
"0",0.47026877500001,-140.5297097035,60.3127549293
"0",0.47053827000001,-140.5294928827,60.3129135644
"0",0.47080776500001,-140.5292798520,60.3130786264
"0",0.47107726000001,-140.5290668213,60.3132436885
"0",0.47134675500001,-140.5288231502,60.3133586473
"0",0.47161625000001,-140.5285791557,60.3134730775
"0",0.47188574500001,-140.5283351613,60.3135875076
"0",0.47215524000001,-140.5280911668,60.3137019378
"0",0.47242473500001,-140.5278471724,60.3138163679
"0",0.47269423000001,-140.5275855537,60.3138799331
"0",0.47296372500001,-140.5273230672,60.3139409937
"0",0.47323322000001,-140.5270605807,60.3140020543
"0",0.47350271500001,-140.5267938664,60.3140307288
"0",0.47377221000001,-140.5265245014,60.3140390976
"0",0.47404170500001,-140.5262551364,60.3140474665
"0",0.47431120000001,-140.5259857713,60.3140558354
"0",0.47458069500001,-140.5257164063,60.3140642042
"0",0.47485019000001,-140.5254470413,60.3140725731
"0",0.47511968500001,-140.5251966345,60.3141420613
"0",0.47538918000001,-140.5249698176,60.3142876004
"0",0.47565867500001,-140.5247430007,60.3144331395
"0",0.47592817000001,-140.5244971790,60.3145322666
"0",0.47619766500001,-140.5242334268,60.3145876047
"0",0.47646716000001,-140.5239696745,60.3146429427
"0",0.47673665500001,-140.5237059223,60.3146982808
"0",0.47700615000001,-140.5234419791,60.3147516096
"0",0.47727564500001,-140.5231725245,60.3147469399
"0",0.47754514000001,-140.5229030700,60.3147422702
"0",0.47781463500001,-140.5226336155,60.3147376005
"0",0.47808413000001,-140.5223680960,60.3146997124
"0",0.47835362500001,-140.5221050083,60.3146412966
"0",0.47862312000001,-140.5218409913,60.3145900748
"0",0.47889261500001,-140.5215716952,60.3145797238
"0",0.47916211000001,-140.5213023990,60.3145693729
"0",0.47943160500001,-140.5210331029,60.3145590220
"0",0.47970110000001,-140.5207638067,60.3145486711
"0",0.47997059500001,-140.5204994180,60.3144992296
"0",0.48024009000001,-140.5202359200,60.3144426934
"0",0.48050958500001,-140.5199703705,60.3144008829
"0",0.48077908000001,-140.5197014532,60.3143832471
"0",0.48104857500001,-140.5194325358,60.3143656112
"0",0.48131807000001,-140.5191636185,60.3143479753
"0",0.48158756500001,-140.5189147153,60.3142518522
"0",0.48185706000001,-140.5186701901,60.3141385608
"0",0.48212655500001,-140.5185120621,60.3139233169
"0",0.48239605000001,-140.5183601905,60.3137006904
"0",0.48266554500001,-140.5182682002,60.3134633381
"0",0.48293504000001,-140.5182994993,60.3131956668
"0",0.48320453500001,-140.5185289534,60.3130619457
"0",0.48347403000001,-140.5187656712,60.3129331347
"0",0.48374352500001,-140.5190023889,60.3128043238
"0",0.48401302000001,-140.5192391066,60.3126755128
"0",0.48428251500001,-140.5194758244,60.3125467018
"0",0.48455201000001,-140.5196152651,60.3123513655
"0",0.48482150500001,-140.5196494500,60.3120840475
"0",0.48509100000001,-140.5196836350,60.3118167294
"0",0.48536049500001,-140.5198061600,60.3115863977
"0",0.48562999000001,-140.5199726289,60.3113744646
"0",0.48589948500001,-140.5200416514,60.3111204527
"0",0.48616898000001,-140.5200817732,60.3108539610
"0",0.48643847500001,-140.5202130686,60.3106329967
"0",0.48670797000001,-140.5204019883,60.3104408069
"0",0.48697746500001,-140.5205909080,60.3102486172
"0",0.48724696000001,-140.5207643512,60.3100503383
"0",0.48751645500001,-140.5207570376,60.3097809426
"0",0.48778595000001,-140.5207497241,60.3095115469
"0",0.48805544500001,-140.5205115993,60.3093986978
"0",0.48832494000001,-140.5202640106,60.3092922675
"0",0.48859443500001,-140.5200458064,60.3091427895
"0",0.48886393000001,-140.5198564919,60.3089509886
"0",0.48913342500001,-140.5198043692,60.3087261489
"0",0.48940292000001,-140.5200214667,60.3085790329
"0",0.48967241500001,-140.5202789555,60.3085081381
"0",0.48994191000001,-140.5205437347,60.3084600098
"0",0.49021140500001,-140.5208132138,60.3084570826
"0",0.49048090000001,-140.5210826929,60.3084541553
"0",0.49075039500001,-140.5213521720,60.3084512280
"0",0.491019890000011,-140.5216216511,60.3084483008
"0",0.491289385000011,-140.5218911241,60.3084453145
"0",0.491558880000011,-140.5221554389,60.3083927291
"0",0.491828375000011,-140.5224197538,60.3083401438
"0",0.492097870000011,-140.5226852028,60.3082980730
"0",0.492367365000011,-140.5229546516,60.3082930846
"0",0.492636860000011,-140.5232241004,60.3082880963
"0",0.492906355000011,-140.5234935492,60.3082831079
"0",0.493175850000011,-140.5237629981,60.3082781195
"0",0.493445345000011,-140.5240324469,60.3082731312
"0",0.493714840000011,-140.5242988965,60.3082348071
"0",0.493984335000011,-140.5245649084,60.3081916193
"0",0.494253830000011,-140.5248309204,60.3081484315
"0",0.494523325000011,-140.5250963209,60.3081346802
"0",0.494792820000011,-140.5253603099,60.3081888777
"0",0.495062315000011,-140.5256242989,60.3082430751
"0",0.495331810000011,-140.5258882879,60.3082972726
"0",0.495601305000011,-140.5261473055,60.3083689466
"0",0.495870800000011,-140.5264002957,60.3084618095
"0",0.496140295000011,-140.5266532859,60.3085546723
"0",0.496409790000011,-140.5269077327,60.3086392551
"0",0.496679285000011,-140.5271772260,60.3086383046
"0",0.496948780000011,-140.5274467193,60.3086373540
"0",0.497218275000011,-140.5277162127,60.3086364035
"0",0.497487770000011,-140.5279857060,60.3086354529
"0",0.497757265000011,-140.5282495409,60.3086122505
"0",0.498026760000011,-140.5284867523,60.3084843509
"0",0.498296255000011,-140.5287239637,60.3083564513
"0",0.498565750000011,-140.5287617420,60.3080962703
"0",0.498835245000011,-140.5287873110,60.3078279910
"0",0.499104740000011,-140.5288298878,60.3075672908
"0",0.499374235000011,-140.5290122808,60.3073688964
"0",0.499643730000011,-140.5291946737,60.3071705019
"0",0.499913225000011,-140.5294252121,60.3070331463
"0",0.500182720000011,-140.5296606342,60.3069019823
"0",0.500452215000011,-140.5298960562,60.3067708182
"0",0.500721710000011,-140.5301250440,60.3066311243
"0",0.500991205000011,-140.5303158285,60.3064407857
"0",0.501260700000011,-140.5305066131,60.3062504470
"0",0.501530195000011,-140.5306973977,60.3060601084
"0",0.50179969000001,-140.5309328593,60.3059311983
"0",0.50206918500001,-140.5311859390,60.3058478745
"0",0.50233868000001,-140.5314514571,60.3058017478
"0",0.50260817500001,-140.5317169753,60.3057556211
"0",0.50287767000001,-140.5319824934,60.3057094944
"0",0.50314716500001,-140.5322480116,60.3056633677
"0",0.50341666000001,-140.5325158429,60.3056402211
"0",0.50368615500001,-140.5327852274,60.3056325028
"0",0.50395565000001,-140.5330546118,60.3056247846
"0",0.50422514500001,-140.5333224659,60.3056502153
"0",0.50449464000001,-140.5335899934,60.3056827210
"0",0.50476413500001,-140.5338575208,60.3057152267
"0",0.50503363000001,-140.5341250483,60.3057477324
"0",0.50530312500001,-140.5343925757,60.3057802381
"0",0.50557262000001,-140.5346601032,60.3058127438
"0",0.50584211500001,-140.5349276306,60.3058452495
"0",0.50611161000001,-140.5351951580,60.3058777552
"0",0.50638110500001,-140.5354626855,60.3059102609
"0",0.50665060000001,-140.5357305203,60.3059059549
"0",0.50692009500001,-140.5359985533,60.3058779214
"0",0.50718959000001,-140.5362665863,60.3058498880
"0",0.507459085000009,-140.5365346193,60.3058218545
"0",0.507728580000009,-140.5368026523,60.3057938211
"0",0.507998075000009,-140.5370652407,60.3057456706
"0",0.508267570000009,-140.5373108261,60.3056346959
"0",0.508537065000009,-140.5374864988,60.3054381346
"0",0.508806560000009,-140.5374938539,60.3051720398
"0",0.509076055000009,-140.5374905293,60.3049025654
"0",0.509345550000009,-140.5374872048,60.3046330909
"0",0.509615045000009,-140.5374838802,60.3043636164
"0",0.509884540000009,-140.5374805556,60.3040941419
"0",0.510154035000009,-140.5373789990,60.3038586874
"0",0.510423530000009,-140.5372149504,60.3036448753
"0",0.510693025000009,-140.5370509017,60.3034310633
"0",0.510962520000009,-140.5368868530,60.3032172512
"0",0.511232015000009,-140.5367078115,60.3030213153
"0",0.511501510000009,-140.5364687042,60.3028969962
"0",0.511771005000009,-140.5362295969,60.3027726770
"0",0.512040500000009,-140.5359904896,60.3026483579
"0",0.512309995000009,-140.5357256616,60.3026126419
"0",0.512579490000009,-140.5354571530,60.3025896049
"0",0.512848985000009,-140.5351882259,60.3025793923
"0",0.513118480000008,-140.5349187866,60.3025848719
"0",0.513387975000008,-140.5346493473,60.3025903516
"0",0.513657470000008,-140.5343799080,60.3025958312
"0",0.513926965000008,-140.5341104688,60.3026013109
"0",0.514196460000008,-140.5338410295,60.3026067906
"0",0.514465955000008,-140.5335772071,60.3026551457
"0",0.514735450000008,-140.5333154486,60.3027192555
"0",0.515004945000008,-140.5330536902,60.3027833653
"0",0.515274440000008,-140.5327971585,60.3028650126
"0",0.515543935000008,-140.5325430115,60.3029546611
"0",0.515813430000008,-140.5322888645,60.3030443097
"0",0.516082925000008,-140.5320347175,60.3031339582
"0",0.516352420000008,-140.5317805705,60.3032236068
"0",0.516621915000008,-140.5315264236,60.3033132553
"0",0.516891410000008,-140.5312722766,60.3034029039
"0",0.517160905000008,-140.5310111354,60.3034687995
"0",0.517430400000008,-140.5307489604,60.3035311841
"0",0.517699895000008,-140.5304867855,60.3035935686
"0",0.517969390000008,-140.5302246105,60.3036559531
"0",0.518238885000008,-140.5299666458,60.3037319026
"0",0.518508380000008,-140.5297152239,60.3038289313
"0",0.518777875000007,-140.5294638020,60.3039259601
"0",0.519047370000007,-140.5292065818,60.3040043086
"0",0.519316865000007,-140.5289444082,60.3040666989
"0",0.519586360000007,-140.5286822346,60.3041290891
"0",0.519855855000007,-140.5284146218,60.3041433629
"0",0.520125350000007,-140.5282898468,60.3039889994
"0",0.520394845000007,-140.5284078568,60.3037467161
"0",0.520664340000007,-140.5284748497,60.3034932130
"0",0.520933835000007,-140.5284693788,60.3032237736
"0",0.521203330000007,-140.5284639079,60.3029543341
"0",0.521472825000007,-140.5284584370,60.3026848946
"0",0.521742320000007,-140.5283627945,60.3024676202
"0",0.522011815000007,-140.5281088181,60.3023959282
"0",0.522281310000007,-140.5278412380,60.3023638585
"0",0.522550805000007,-140.5275762761,60.3023203297
"0",0.522820300000007,-140.5273213199,60.3022330092
"0",0.523089795000007,-140.5270936761,60.3020903047
"0",0.523359290000007,-140.5268691931,60.3019411909
"0",0.523628785000007,-140.5266447101,60.3017920771
"0",0.523898280000007,-140.5264202271,60.3016429632
"0",0.524167775000007,-140.5261832406,60.3015225288
"0",0.524437270000007,-140.5259212114,60.3014595346
"0",0.524706765000006,-140.5256591822,60.3013965404
"0",0.524976260000006,-140.5253971530,60.3013335462
"0",0.525245755000006,-140.5251316460,60.3012992747
"0",0.525515250000006,-140.5248621544,60.3012979094
"0",0.525784745000006,-140.5245926629,60.3012965441
"0",0.526054240000006,-140.5243231713,60.3012951788
"0",0.526323735000006,-140.5240564213,60.3013277962
"0",0.526593230000006,-140.5237906335,60.3013723434
"0",0.526862725000006,-140.5235248458,60.3014168905
"0",0.527132220000006,-140.5232595781,60.3014067871
"0",0.527401715000006,-140.5229946862,60.3013571904
"0",0.527671210000006,-140.5227297943,60.3013075937
"0",0.527940705000006,-140.5224649024,60.3012579970
"0",0.528210200000006,-140.5222000105,60.3012084002
"0",0.528479695000006,-140.5219351186,60.3011588035
"0",0.528749190000006,-140.5216694755,60.3011160039
"0",0.529018685000006,-140.5214001461,60.3011065582
"0",0.529288180000006,-140.5211308167,60.3010971124
"0",0.529557675000006,-140.5208616806,60.3010909644
"0",0.529827170000006,-140.5205952997,60.3011318151
"0",0.530096665000006,-140.5203289188,60.3011726657
"0",0.530366160000005,-140.5201488120,60.3013674192
"0",0.530635655000005,-140.5199749693,60.3015733470
"0",0.530905150000005,-140.5197167562,60.3015995325
"0",0.531174645000005,-140.5194472699,60.3016017017
"0",0.531444140000005,-140.5191884703,60.3015511838
"0",0.531713635000005,-140.5189411268,60.3014441849
"0",0.531983130000005,-140.5187772925,60.3012421195
"0",0.532252625000005,-140.5187482428,60.3009820399
"0",0.532522120000005,-140.5187547665,60.3007126238
"0",0.532791615000005,-140.5187612902,60.3004432078
"0",0.533061110000005,-140.5187678139,60.3001737918
"0",0.533330605000005,-140.5187805141,60.2999063615
"0",0.533600100000005,-140.5189322155,60.2996836189
"0",0.533869595000005,-140.5190839169,60.2994608763
"0",0.534139090000005,-140.5190283920,60.2992325711
"0",0.534408585000005,-140.5188364454,60.2990637580
"0",0.534678080000005,-140.5185862822,60.2989635286
"0",0.534947575000005,-140.5183176386,60.2989462703
"0",0.535217070000005,-140.5180485850,60.2989308529
"0",0.535486565000005,-140.5177793245,60.2989239937
"0",0.535756060000005,-140.5175098402,60.2989263935
"0",0.536025555000004,-140.5172403558,60.2989287933
"0",0.536295050000004,-140.5169708715,60.2989311930
"0",0.536564545000004,-140.5167013872,60.2989335928
"0",0.536834040000004,-140.5164370359,60.2989852226
"0",0.537103535000004,-140.5161728530,60.2990384664
"0",0.537373030000004,-140.5159077089,60.2990828835
"0",0.537642525000004,-140.5156382577,60.2990877429
"0",0.537912020000004,-140.5153740859,60.2990523806
"0",0.538181515000004,-140.5151150157,60.2989781498
"0",0.538451010000004,-140.5148751049,60.2988600198
"0",0.538720505000004,-140.5146445115,60.2987205414
"0",0.538990000000004,-140.5144894460,60.2985309586
"0",0.539259495000004,-140.5144505983,60.2982642783
"0",0.539528990000004,-140.5144019679,60.2980014912
"0",0.539798485000004,-140.5142469491,60.2977810446
"0",0.540067980000004,-140.5141026638,60.2975578595
"0",0.540337475000004,-140.5141331249,60.2972900916
"0",0.540606970000004,-140.5141635860,60.2970223236
"0",0.540876465000004,-140.5141940472,60.2967545557
"0",0.541145960000004,-140.5143518859,60.2965761629
"0",0.541415455000004,-140.5145933200,60.2964564251
"0",0.541684950000003,-140.5148347541,60.2963366874
"0",0.541954445000003,-140.5150761882,60.2962169497
"0",0.542223940000003,-140.5153176223,60.2960972120
"0",0.542493435000003,-140.5155590565,60.2959774742
"0",0.542762930000003,-140.5158140791,60.2958945403
"0",0.543032425000003,-140.5160753961,60.2958286540
"0",0.543301920000003,-140.5163367130,60.2957627676
"0",0.543571415000003,-140.5165980300,60.2956968813
"0",0.543840910000003,-140.5168593469,60.2956309950
"0",0.544110405000003,-140.5171206639,60.2955651087
"0",0.544379900000003,-140.5173819808,60.2954992224
"0",0.544649395000003,-140.5176432978,60.2954333361
"0",0.544918890000003,-140.5178790458,60.2953208666
"0",0.545188385000003,-140.5180749426,60.2951357937
"0",0.545457880000003,-140.5182708394,60.2949507208
"0",0.545727375000003,-140.5184619492,60.2947649841
"0",0.545996870000003,-140.5183237967,60.2945335939
"0",0.546266365000003,-140.5181856442,60.2943022037
"0",0.546535860000003,-140.5181180981,60.2940438061
"0",0.546805355000003,-140.5180665615,60.2937792847
"0",0.547074850000003,-140.5179484526,60.2935645204
"0",0.547344345000003,-140.5177093534,60.2934401855
"0",0.547613840000002,-140.5174702543,60.2933158507
"0",0.547883335000002,-140.5172223044,60.2932129654
"0",0.548152830000002,-140.5169650992,60.2931325102
"0",0.548422325000002,-140.5167078940,60.2930520550
"0",0.548691820000002,-140.5164506888,60.2929715997
"0",0.548961315000002,-140.5161934836,60.2928911445
"0",0.549230810000002,-140.5159362784,60.2928106893
"0",0.549500305000002,-140.5157030909,60.2926924834
"0",0.549769800000002,-140.5156538880,60.2924622327
"0",0.550039295000002,-140.5158593867,60.2923354073
"0",0.550308790000002,-140.5161214846,60.2922815003
"0",0.550578285000002,-140.5163909796,60.2922814897
"0",0.550847780000002,-140.5166604746,60.2922814790
"0",0.551117275000002,-140.5169299696,60.2922814684
"0",0.551386770000002,-140.5171994646,60.2922814578
"0",0.551656265000002,-140.5174686981,60.2922846959
"0",0.551925760000002,-140.5177347219,60.2923278109
"0",0.552195255000002,-140.5180007457,60.2923709259
"0",0.552464750000002,-140.5182667694,60.2924140409
"0",0.552734245000002,-140.5185330605,60.2924539559
"0",0.553003740000002,-140.5188025507,60.2924555756
"0",0.553273235000001,-140.5190720408,60.2924571953
"0",0.553542730000001,-140.5193392442,60.2924363454
"0",0.553812225000001,-140.5196028827,60.2923804682
"0",0.554081720000001,-140.5198665213,60.2923245910
"0",0.554351215000001,-140.5201301599,60.2922687138
"0",0.554620710000001,-140.5203937984,60.2922128366
"0",0.554890205000001,-140.5206574370,60.2921569594
"0",0.555159700000001,-140.5209210756,60.2921010822
"0",0.555429195000001,-140.5211847141,60.2920452050
"0",0.555698690000001,-140.5214483527,60.2919893278
"0",0.555968185000001,-140.5217119913,60.2919334506
"0",0.556237680000001,-140.5219756298,60.2918775734
"0",0.556507175000001,-140.5222199069,60.2917789570
"0",0.556776670000001,-140.5224357679,60.2916176139
"0",0.557046165000001,-140.5226516289,60.2914562708
"0",0.557315660000001,-140.5228674898,60.2912949277
"0",0.557585155000001,-140.5230833508,60.2911335846
"0",0.557854650000001,-140.5232992118,60.2909722415
"0",0.558124145000001,-140.5235237360,60.2908246960
"0",0.558393640000001,-140.5237628422,60.2907003748
"0",0.558663135000001,-140.5240019484,60.2905760536
"0",0.55893263,-140.5242410547,60.2904517324
"0",0.559202125,-140.5244801609,60.2903274112
"0",0.55947162,-140.5247192671,60.2902030900
"0",0.559741115,-140.5249583734,60.2900787687
"0",0.56001061,-140.5251974796,60.2899544475
"0",0.560280105,-140.5254073914,60.2897969182
"0",0.5605496,-140.5255613197,60.2895757087
"0",0.560819095,-140.5257152479,60.2893544992
"0",0.56108859,-140.5257814382,60.2890991642
"0",0.561358085,-140.5256953301,60.2888723752
"0",0.56162758,-140.5255074481,60.2886791708
"0",0.561897075,-140.5253195662,60.2884859664
"0",0.56216657,-140.5251290726,60.2882976469
"0",0.562436065,-140.5248640583,60.2882487081
"0",0.56270556,-140.5246168476,60.2883454059
"0",0.562975055,-140.5244376229,60.2885117892
"0",0.56324455,-140.5243729166,60.2887734009
"0",0.563514045,-140.5243082103,60.2890350125
"0",0.56378354,-140.5241722122,60.2892560140
"0",0.564053035,-140.5239801865,60.2894451005
"0",0.56432253,-140.5237881608,60.2896341869
"0",0.564592024999999,-140.5235961351,60.2898232734
"0",0.564861519999999,-140.5233852959,60.2899903590
"0",0.565131014999999,-140.5231686915,60.2901507027
"0",0.565400509999999,-140.5229520871,60.2903110464
"0",0.565670004999999,-140.5227354827,60.2904713900
"0",0.565939499999999,-140.5224813548,60.2905610445
"0",0.566208994999999,-140.5222271763,60.2906506037
"0",0.566478489999999,-140.5219729978,60.2907401628
"0",0.566747984999999,-140.5217188193,60.2908297219
"0",0.567017479999999,-140.5214646408,60.2909192811
"0",0.567286974999999,-140.5212099818,60.2910060767
"0",0.567556469999999,-140.5209404909,60.2910075638
"0",0.567825964999999,-140.5206710000,60.2910090509
"0",0.568095459999999,-140.5204015091,60.2910105381
"0",0.568364954999999,-140.5201320182,60.2910120252
"0",0.568634449999999,-140.5198625273,60.2910135123
"0",0.568903944999999,-140.5195930364,60.2910149995
"0",0.569173439999999,-140.5193235455,60.2910164866
"0",0.569442934999999,-140.5190540546,60.2910179737
"0",0.569712429999999,-140.5187845637,60.2910194609
"0",0.569981924999999,-140.5185150728,60.2910209480
"0",0.570251419999999,-140.5182455819,60.2910224351
"0",0.570520914999998,-140.5179760910,60.2910239223
"0",0.570790409999998,-140.5177066388,60.2910249305
"0",0.571059904999998,-140.5174408830,60.2909801938
"0",0.571329399999998,-140.5171751271,60.2909354572
"0",0.571598894999998,-140.5169093712,60.2908907205
"0",0.571868389999998,-140.5166425489,60.2908569853
"0",0.572137884999998,-140.5163731485,60.2908498444
"0",0.572407379999998,-140.5161037481,60.2908427034
"0",0.572676874999998,-140.5158343477,60.2908355624
"0",0.572946369999998,-140.5155649474,60.2908284214
"0",0.573215864999998,-140.5152955470,60.2908212804
"0",0.573485359999998,-140.5150368024,60.2907593081
"0",0.573754854999998,-140.5147843357,60.2906650311
"0",0.574024349999998,-140.5146280687,60.2904528598
"0",0.574293844999998,-140.5144844587,60.2902252441
"0",0.574563339999998,-140.5142249694,60.2901524922
"0",0.574832834999998,-140.5139591366,60.2901669806
"0",0.575102329999998,-140.5136918524,60.2902014294
"0",0.575371824999998,-140.5134245682,60.2902358783
"0",0.575641319999998,-140.5131572840,60.2902703271
"0",0.575910814999998,-140.5128910767,60.2903111928
"0",0.576180309999997,-140.5126271888,60.2903658807
"0",0.576449804999997,-140.5123633010,60.2904205687
"0",0.576719299999997,-140.5121263242,60.2905457074
"0",0.576988794999997,-140.5118931786,60.2906808766
"0",0.577258289999997,-140.5116600330,60.2908160456
"0",0.577527784999997,-140.5114328640,60.2909606238
"0",0.577797279999997,-140.5112114176,60.2911142109
"0",0.578066774999997,-140.5110130045,60.2912927289
"0",0.578336269999997,-140.5107817262,60.2914172378
"0",0.578605764999997,-140.5105166309,60.2914620500
"0",0.578875259999997,-140.5102473615,60.2914730759
"0",0.579144754999997,-140.5099780737,60.2914835899
"0",0.579414249999997,-140.5097087092,60.2914919767
"0",0.579683744999997,-140.5094395091,60.2915045625
"0",0.579953239999997,-140.5091702060,60.2915067508
"0",0.580222734999997,-140.5089008074,60.2914995435
"0",0.580492229999997,-140.5086323137,60.2914813643
"0",0.580761724999997,-140.5083653745,60.2914443370
"0",0.581031219999997,-140.5081064147,60.2913706638
"0",0.581300714999997,-140.5078507772,60.2912857480
"0",0.581570209999997,-140.5075977523,60.2911929797
"0",0.581839704999996,-140.5073633328,60.2910601827
"0",0.582109199999996,-140.5071283746,60.2909281963
"0",0.582378694999996,-140.5068932265,60.2907965703
"0",0.582648189999996,-140.5066649828,60.2906532793
"0",0.582917684999996,-140.5064407182,60.2905039085
"0",0.583187179999996,-140.5062354799,60.2903315301
"0",0.583456674999996,-140.5060442924,60.2901417302
"0",0.583726169999996,-140.5058151861,60.2900148619
"0",0.583995664999996,-140.5055497443,60.2899878721
"0",0.584265159999996,-140.5052822394,60.2900042555
"0",0.584534654999996,-140.5050235281,60.2900797276
"0",0.584804149999996,-140.5047686626,60.2901670309
"0",0.585073644999996,-140.5045130232,60.2902519535
"0",0.585343139999996,-140.5042543112,60.2903274230
"0",0.585612634999996,-140.5039864614,60.2903559145
"0",0.585882129999996,-140.5037183311,60.2903630773
"0",0.586151624999996,-140.5034510529,60.2903313479
"0",0.586421119999996,-140.5031910763,60.2902603568
"0",0.586690614999996,-140.5029328736,60.2901834343
"0",0.586960109999996,-140.5026766065,60.2901000392
"0",0.587229604999996,-140.5024216369,60.2900127613
"0",0.587499099999995,-140.5021765487,60.2899029052
"0",0.587768594999995,-140.5019819341,60.2897300915
"0",0.588038089999995,-140.5020203534,60.2895144267
"0",0.588307584999995,-140.5022450480,60.2893677637
"0",0.588577079999995,-140.5024944899,60.2892657525
"0",0.588846574999995,-140.5026626722,60.2890793739
"0",0.589116069999995,-140.5025114260,60.2888861185
"0",0.589385564999995,-140.5022864739,60.2887384201
"0",0.589655059999995,-140.5020254219,60.2886714915
"0",0.589924554999995,-140.5017643701,60.2886045622
"0",0.590194049999995,-140.5015006512,60.2885497775
"0",0.590463544999995,-140.5012325914,60.2885221543
"0",0.590733039999995,-140.5009638027,60.2885092875
"0",0.591002534999995,-140.5006946197,60.2885205250
"0",0.591272029999995,-140.5004254234,60.2885224947
"0",0.591541524999995,-140.5001573816,60.2885030487
"0",0.591811019999995,-140.4998944050,60.2884441348
"0",0.592080514999995,-140.4996389612,60.2883643438
"0",0.592350009999995,-140.4993989530,60.2882417729
"0",0.592619504999995,-140.4991964539,60.2880681878
"0",0.592888999999995,-140.4989966708,60.2878879587
"0",0.593158494999995,-140.4987887359,60.2877165373
"0",0.593427989999994,-140.4985467022,60.2876176299
"0",0.593697484999994,-140.4982804323,60.2876242270
"0",0.593966979999994,-140.4980227756,60.2876987209
"0",0.594236474999994,-140.4977735334,60.2878007009
"0",0.594505969999994,-140.4975183929,60.2878841041
"0",0.594775464999994,-140.4972565841,60.2879479973
"0",0.595044959999994,-140.4969940649,60.2880089173
"0",0.595314454999994,-140.4967312873,60.2880684112
"0",0.595583949999994,-140.4964640835,60.2881034776
"0",0.595853444999994,-140.4961965990,60.2881193587
"0",0.596122939999994,-140.4959368428,60.2880655548
"0",0.596392434999994,-140.4957906134,60.2878615894
"0",0.596661929999994,-140.4958128012,60.2876020671
"0",0.596931424999994,-140.4959205231,60.2873551808
"0",0.597200919999994,-140.4960507974,60.2871201660
"0",0.597470414999994,-140.4962243966,60.2869140329
"0",0.597739909999994,-140.4964334506,60.2867469864
"0",0.598009404999994,-140.4966601036,60.2866014518
"0",0.598278899999994,-140.4968939362,60.2864678114
"0",0.598548394999994,-140.4971365605,60.2863505135
"0",0.598817889999994,-140.4973797039,60.2862344176
"0",0.599087384999993,-140.4976141697,60.2861015517
"0",0.599356879999993,-140.4978512571,60.2859734435
"0",0.599626374999993,-140.4980895851,60.2858476425
"0",0.599895869999993,-140.4983262318,60.2857187517
"0",0.600165364999993,-140.4985706821,60.2856074052
"0",0.600434859999993,-140.4988254735,60.2855197273
"0",0.600704354999993,-140.4990814646,60.2854355018
"0",0.600973849999993,-140.4993387010,60.2853555155
"0",0.601243344999993,-140.4995820991,60.2852494127
"0",0.601512839999993,-140.4995347463,60.2850370517
"0",0.601782334999993,-140.4997388519,60.2849226590
"0",0.602051829999993,-140.4999831109,60.2848087945
"0",0.602321324999993,-140.5002273699,60.2846949301
"0",0.602590819999993,-140.5004716289,60.2845810657
"0",0.602860314999993,-140.5007177316,60.2845166250
"0",0.603129809999993,-140.5009807560,60.2845544793
"0",0.603399304999993,-140.5012132776,60.2844266880
"0",0.603668799999993,-140.5013930586,60.2842262022
"0",0.603938294999993,-140.5015705653,60.2840235305
"0",0.604207789999993,-140.5017654257,60.2838373667
"0",0.604477284999993,-140.5019602861,60.2836512029
"0",0.604746779999992,-140.5020713487,60.2834497708
"0",0.605016274999992,-140.5022528302,60.2832505422
"0",0.605285769999992,-140.5024587489,60.2831051254
"0",0.605555264999992,-140.5027271036,60.2830896599
"0",0.605824759999992,-140.5029905155,60.2830330486
"0",0.606094254999992,-140.5032513443,60.2829653522
"0",0.606363749999992,-140.5035109514,60.2828930593
"0",0.606633244999992,-140.5037716112,60.2828246733
"0",0.606902739999992,-140.5040124215,60.2827386287
"0",0.607172234999992,-140.5039241628,60.2825259174
"0",0.607441729999992,-140.5036961570,60.2823822502
"0",0.607711224999992,-140.5035014183,60.2822049933
"0",0.607980719999992,-140.5033788585,60.2819652194
"0",0.608250214999992,-140.5034659536,60.2817185811
"0",0.608519709999992,-140.5037021441,60.2816002588
"0",0.608789204999992,-140.5039671940,60.2815515135
"0",0.609058699999992,-140.5042322439,60.2815027682
"0",0.609328194999992,-140.5044955361,60.2814453882
"0",0.609597689999992,-140.5047580909,60.2813846252
"0",0.609867184999992,-140.5050183775,60.2813150533
"0",0.610136679999992,-140.5052808139,60.2812543862
"0",0.610406174999992,-140.5055457780,60.2812059800
"0",0.610675669999991,-140.5058123067,60.2811669303
"0",0.610945164999991,-140.5060707542,60.2810905597
"0",0.611214659999991,-140.5063313703,60.2810220394
"0",0.611484154999991,-140.5065520884,60.2808678265
"0",0.611753649999991,-140.5064288407,60.2807315684
"0",0.612023144999991,-140.5061626085,60.2807567725
